Runyoro,English
"hakumalira y'omusomo gunu, ni kuba twija twegeseze abalimi orukumi rumu omukukozesa orwezo kuruga omubijunzire","By the end of this project, we train one thousand farmers in organic methods."
"hakumalira y'omusomo gunu, nitwegesa abalimi orukumi rumu omukukozesa orwezo kuruga omubijuzire","By the end of this project, we trained one thousand farmers in organic methods."
"hakumalira y'omusomo gunu, abalimi nitwegesa orukumi rumu omukukozesa orwezo kuruga omubijuzire","By the end of this project, we trained one thousand farmers in organic methods."
"hakumalira y'omusomo gunu, twegeseze abalimi rumu omukukozesa orwezo kuruga omubijuzire","By end of this project, we have trained one thousand farmers in organic methods."
"hakumalira y'omusomo gunu, twegeseze orukumi abalimi rumu omukukozesa orwezo kuruga omubijuzire","By the end of this project, we have trained one thousand farmers in organic methods."
noyetagisibwa okuyonja amaino gawe emirundi ebiri buli mwaka,You needed to have your teeth cleaned twice a year.
noyetagisibwa okuyonja gawe amaino emirundi ebiri buli mwaka,You needed to have your teeth cleaned twice a year.
nojakwetagisibwa okuyonja amaino gawe ebiri buli mwaka,You will need to have your teeth cleaned twice a year.
nojakwetagisibwa okuyonja amaino gawe ebiri emirundi buli mwaka,You will need to have your teeth cleaned twice a year.
okaire noyetagisibwa okuba oyonjire amaino gawe emirundi ebiri buli mwaka,You have needed to have your teeth cleaned twice a
okaire noyetagisibwa okuba amaino oyonjire gawe emirundi ebiri buli mwaka,You have needed to have your teeth cleaned twice a year.
cukamba y'omuyanja ekaturukya ehuzo z'amakamba okwerwanaho,The cucumber squirted sticky threads to defend itself.
cukamba y'omuyanja ekaturukya z'amakamba ehuzo okwerwanaho,The sea cucumber squirted sticky threads to defend itself.
cukamba y'omuyanja nejakuturukya ehuzo zamakamba okwerwanaho,The sea cucumber will squirt threads to defend itself.
cukamba y'omuyanja nejakuturukya ehuzo okwerwanaho zamakamba,The sea cucumber will squirt sticky threads to defend itself.
cukamba eturukize ehuzo zamakamba okwerwanaho,The sea cucumber has squirted sticky threads to defend
cukamba y'omuyanja eturukize ehuzo okwerwanaho zamakamba,The sea cucumber has squirted sticky threads to defend itself.
gavumenti eresireho enkora hali abalimi abakulima ebyokulya,The government provided subsidies for farmers who practice sustainable agriculture.
gavumenti enkora eresireho empyaka hali abalimi abakulima ebyokulya,The government provided subsidies for farmers who practice sustainable agriculture.
gavumenti neja kuletaho enkora empyaka hali abalimi abakulima ebyokulya,The government will provide subsidies for farmers who practice sustainable agriculture.
gavumenti neja kuletaho enkora empyaka hali abakulima abalimi ebyokulya,The government will provide subsidies for farmers who practice sustainable agriculture.
gavumenti etairo enkora empyaka hali abalimi abakulima,The government has provided subsidies for farmers who sustainable agriculture.
gavumenti etairo enkora empyaka hali abalimi ebyokulya abakulima,The government has provided subsidies for farmers who practice sustainable agriculture.
omukazi akega hakulima n'okulisa,She learns about sustainable agriculture.
omukazi akega n'okulisa hakulima habwokwebaisaho,She learns about sustainable agriculture.
omukazi naija kwega hakulima n'okulisa okwokwebaisaho,She will learn about sustainable
naija omukazi kwega hakulima n'okulisa okwokwebaisaho,She will learn about sustainable agriculture.
omukazi ayegere hakulima n'okulisa okwokwebaisaho,She has learned about sustainable agriculture.
ayegere omukazi hakulima n'okulisa okwokwebaisaho,She has learned about sustainable agriculture.
bakwesoroleza omuka y'omunyoro habw'orukurato,People gathered at the chief's house for the meeting.
abantu omuka bakwesoroleza y'omunyoro habw'orukurato,People gathered at the chief's house for the meeting.
abantu nibaija kwesoroza omuka y'omunyoro habw'orukurato,People will gather at the chief's house for the meeting.
abantu nibaija kwesoroza y'omunyoro omuka habw'orukurato,People will gather at the chief's house for the meeting.
abantu baisoroize omuka y'omunyoro habworukurato,People gathered at chief's house for the meeting.
abantu baisoroize y'omunyoro omuka habworukurato,People have gathered at the chief's house for the meeting.
omukago gw'obusubuzi omuhyaka gwimukya ebitundwa aheru,The new trade deal boosts exports.
gw'obusubuzi omukago omuhyaka gwimukya ebitundwa aheru,The new trade deal boosts exports.
omukago gw'obusubuzi omuhyaka gukaimukya ebitundwa aheru,The new trade deal boosted exports.
omukago gw'obusubuzi gukaimukya omuhyaka ebitundwa aheru,The new trade deal boosted exports.
omukago gw'obusubuzi omuhyaka gwimukize ebitundwa aheru,The new trade deal has boosted exports.
omukago gw'obusubuzi omuhyaka ebitundwa gwimukize aheru,The new trade deal has boosted exports.
akahuka kajanjaire mubantu muno,The virus widely circulated in the community.
akahuka nikaija muno mubantu,The virus will widely circulate in the
akahuka nikaija muno kujanjara mubantu,The virus will widely circulate in the community.
akahuka kajanjaire mubantu muno,The virus has widely circulated in the community.
omulimi ayombire omusiri gwamuhogo wiiki ehwaire,The farmer weeds his cassava field last week.
omulimi ayombire omusiri gwamuhogo ehwaire wiiki,The farmer weeds his cassava field last week.
omulimi naija kwombera omusirigwe gwamuhogo wiiki ekwija,The will weed his cassava field next week.
omulimi naija kwombera omusirigwe gwamuhogo ekwija wiiki,The farmer will weed his cassava field next week.
omulimi ayombire omusiri gwe gwamuhogo wiiki ehwaire,The farmer weeded his cassava field last week.
omulimi omusiri ayombire gwe gwamuhogo wiiki ehwaire,The farmer has weeded his cassava field last week.
busayo kintu ekibi nkokurubata mukigana otajaire sokisi,There was nothing worse than stepping in a puddle with on.
busayo ekibi kintu nkokurubata mukigana otajaire sokisi,There was nothing worse than stepping in a puddle with socks on.
tihakwija kuba kintu kibi nkokurubata mukigana otaine sokisi,There be nothing worse than stepping in a puddle with socks on.
kuba tihakwija kintu kibi nkokurubata mukigana otaine sokisi,There will be nothing worse than stepping in a puddle with socks on.
tihabaireho ekintu ekibi nkoku rubata omukigana otaine sokisi,There has been nothing worse than stepping in a puddle with socks on.
tihabaireho ekintu ekibi nkoku rubata omukigana sokisi otaine,There has been nothing worse than stepping in a puddle with socks on.
"mutabani wange akagwize,""ruhanga ali nkaha?"" nasonga hamutima gwange n'ogwe","My son asked me,""Where is God?""I pointed to my heart and his."
"mutabani wange akagwize,""ruhanga ali nkaha?"" nasonga gwange hamutima n'ogwe","My son asked me,""Where is God?""I pointed to my heart and his."
"mutabani wange naija kukaguza,""ruhanga ali nkaha?"" ninjakusomnga hamutima gwange n'ogwe","My son will ask me,""Where is God?""I pointed to my and his."
"mutabani wange naija kukaguza,""ruhanga nkaha?"" ali ninjakusomnga hamutima gwange n'ogwe","My son will ask me,""Where is God?""I pointed to my heart and his."
"wange akagwize,""ruhanga ali nkaha?"" nkamusongera hamutima gwange n'ogwe","My son has asked me,""Where is God?""I pointed to my heart and his."
"wange mutabani akagwize,""ruhanga ali nkaha?"" nkamusongera hamutima gwange n'ogwe","My son has asked me,""Where is God?""I pointed to my heart and his."
okucamuka kwamabale hansi omwitaka kukabaruka kwaletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption a new in the middle of the
okucamuka kwamabale hansi omwitaka kukabaruka kwaletaho obuhanga okuhangwaho muhagati y'enyanja,The volcanic eruption created a new island in the middle of the ocean.
okucamuka kwamabale hansi omwitak nikwija kuletaho okuhangwaho obuhanga,The volcanic eruption will create a new in the middle of the ocean.
okucamuka hansi kwamabale omwitak nikwija kuletaho okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption will create a new island in the middle of the ocean.
okucamuka kwamabale hansi omwitaka kuleterire okuhangwaho obuhanga muhagati y'enyanja,The volcanic eruption has created a new island in the middle of the ocean.
okucamuka kwamabale hansi omwitaka kuleterire okuhangwaho obuhanga y'enyanja muhagati,The volcanic eruption has created a new island in the middle of the ocean.
"kakuba isomero lyakubulize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school made you miserable, consider whether another way."
"kakuba lyakubulize isomero obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school made you miserable, consider whether there's another way."
"kakuba isomero nirinja kukubuza obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school will make you miserable, consider whether there's another way."
"kakuba isomero kukubuza nirinja obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school will make you miserable, consider whether there's another way."
"kakuba isomero likuburanganize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona","If school has made you miserable, consider whether there's another way."
"kakuba isomero obusinge, likuburanganize tekerezamu kakuba haba haliyo omulingo gundi gwona","If school has made you miserable, consider whether there's another way."
omulimi agesa amacande ge kandi yagatwara hakyoma ijo,The farmer harvests his sunflower and took it for pressing yesterday.
omulimi amacande agesa ge kandi yagatwara hakyoma ijo,The farmer harvests his sunflower and took it for pressing yesterday.
omulimi naija kugesa amacande ge kandi agatwale hakyoma,The farmer will harvest his sunflower and took it for yesterday.
omulimi naija kugesa amacande ge agatwale kandi hakyoma,The farmer will harvest his sunflower and took it for pressing yesterday.
omulimi agesire amacande ge kandi yagatwara hakyoma,The farmer has harvested his sunflower and took it for pressing yesterday.
omulimi agesire amacande ge yagatwara kandi hakyoma,The farmer has harvested his sunflower and took it for pressing yesterday.
ekitebe kyabantu kikasagika bandi okuterayo akazina kandi kamu,The crowd cheered for the band to play one more
kyabantu ekitebe kikasagika bandi okuterayo akazina kandi kamu,The crowd cheered for the band to play one more song.
ekitebe kyabantu nikinja kusagika bandi okuterayo akazina kandi kamu,The will cheer for the band to play more song.
ekitebe kyabantu nikinja kusagika bandi okuterayo kandi akazina kamu,The crowd will cheer for the band to play one more song.
ekitebe ky'abantu kisagikire okuterayo akazina kandi kamu,The crowd cheered for the band to play one more song.
ekitebe ky'abantu bandi kisagikire okuterayo akazina kandi kamu,The crowd has cheered for the band to play one more song.
tuzika abafu baitu omwitaka nambere baisenkuru itwe bahumura,We bury dead in the ground where our ancestors
tuzika abafu baitu omwitaka baisenkuru nambere itwe bahumura,We bury our dead in the ground where our ancestors rest.
tukazika abafu baitu omwitaka nambere baisenkuru itwe bahumura,We buried dead in the ground where our ancestors rest.
abafu tukazika baitu omwitaka nambere baisenkuru itwe bahumura,We buried our dead in the ground where our ancestors rest.
tuzikire abafu baitu omwitaka nambere baisenkuru itwe bahumura,We have buried our dead in the ground where our ancestors rest.
tuzikire abafu baitu omwitaka baisenkuru nambere itwe bahumura,We have buried our dead in the ground where our ancestors rest.
nkega kwenyumirizamu nyeka nobukuba ndi muburumi-nikimanyisa nkyali mwomezi,I learned to be grateful even in pain-it means I'm still alive to feel.
nkega nyeka kwenyumirizamu nobukuba ndi muburumi-nikimanyisa nkyali mwomezi,I learned to be grateful even in pain-it means I'm still alive to feel.
nijnja kwenga kwenyumirizamu nobukuba omuburumi-nikimanyisa nkyali mwomezi,I will learn to be grateful even in pain-it means I'm still alive to feel.
nijnja kwenga kwenyumirizamu ndi nobukuba omuburumi-nikimanyisa nkyali mwomezi,I will learn to be grateful even in pain-it means I'm still alive to feel.
nyegere okwenyumirizamu nobukuba ndi muburumi-nikimanyisa nkyali mwomezi,I have learned to be grateful even in pain-it means I'm still alive to feel.
nyegere nobukuba okwenyumirizamu ndi muburumi-nikimanyisa nkyali mwomezi,I have learned to be grateful even in pain-it means I'm still alive to feel.
ebihuka bikarubatira hamu murukara bihimbire ebisosonkole nibibigara omukiju,The marched in a long line carrying crumbs back to their nest.
ebihuka bikarubatira hamu murukara bihimbire ebisosonkole omukiju nibibigara,The ants marched in a long line carrying crumbs back to their nest.
ebihuka nibija kurubatira murukara bihimbire ebisosonkole nibibigara omukiju,The ants will march in a long line carrying crumbs back to their nest.
ebihuka nibija murukara kurubatira bihimbire ebisosonkole nibibigara omukiju,The ants will march in a long line carrying crumbs back to their nest.
ebihuka birubatire hamu omurukara bihimbire ebisosonkole nibibigara omukiju,The ants have marched in a long line carrying to their nest.
ebihuka birubatire hamu omurukara bihimbire ebisosonkole omukiju nibibigara,The ants have marched in a long line carrying crumbs back to their nest.
ekika kaitu kine engeri y'okutangira omwaka omuhyaka eyembaganiza,Our clan had its own special way of welcoming the new year.
ekika kaitu kikaba kine engeri y'okutangira omuhyaka omwaka eyembaganiza,Our clan had its own special way of welcoming the new year.
ekika kaitu nikija kugira engeri y'okutangira omwaka omuhyaka eyemabaganiza,Our clan will have its own special way of welcoming the new year.
kaitu ekika nikija kugira engeri y'okutangira omwaka omuhyaka eyemabaganiza,Our clan will have its own special way of welcoming the new year.
ekika kaitu kigira engeri y'okutangira omuhyaka eyembaganiza,Our clan has its own special way of the new year.
ekika kaitu engeri kigira y'okutangira omwaka omuhyaka eyembaganiza,Our clan has had its own special way of welcoming the new year.
okubura kwamaizi kutalibaniza ebyobulimi n'obulisa omukicweka,The water scarcity affects agricultural production in the region.
okubura kwamaizi kutalibaniza ebyobulimi omukicweka n'obulisa,The water scarcity affects agricultural production in the region.
kukatalibaniza ebyobulimi n'obulisa omukicweka,The water scarcity affected agricultural production in the region.
okubura kwamaizi kukatalibaniza ebyobulimi omukicweka n'obulisa,The water scarcity affected agricultural production in the region.
okubura kwamaizi nikwija kutabaniza ebyokulima n'obulisa omukicweka,The water scarcity will agricultural production in the region.
okubura kwamaizi nikwija kutabaniza ebyokulima omukicweka n'obulisa,The water scarcity will affect agricultural production in the region.
okubaira emiti nambere ebaire etemerwe kigaraho irindiro lyebisoro by'omukisaka mukicweka nambere byali,The reforestation project brings back wildlife that had disappeared from the area.
okubaira emiti nambere ebaire etemerwe kigaraho irindiro by'omukisaka lyebisoro mukicweka nambere byali,The reforestation project brings back wildlife that had disappeared from the area.
okubaira emiti nambere ebaire etemerwe nikija kugaraho irindiro lyebesoro by'omukisaka mukicweka nambere byali,The reforestation project will bring back wildlife that had disappeared from the area.
okubaira emiti nambere ebaire etemerwe nikija kugaraho irindiro lyebesoro by'omukisaka nambere mukicweka byali,The reforestation project will bring back wildlife that had disappeared from the area.
okubaira emiti nambere ebaire etemerwe kigarwireho lyebisoro byomukisaka mukicweka nambere byali,The reforestation project has brought back wildlife that had disappeared from the area.
okubaira emiti nambere ebaire etemerwe irindiro kigarwireho lyebisoro byomukisaka mukicweka nambere byali,The reforestation project has brought back wildlife that had disappeared from the area.
